date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point,day,day_of_week,quarter,year,Predicted_Units_Sold,Inventory_Gap,Inventory_Coverage,Risk_Score,Risk_Level
2024-09-17,SKU059,14,3257.24,232.66,0,Furniture,General,2023-01-01,160,232.66,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.41,-13.41,0.0,100.0,High
2024-09-17,SKU060,9,2994.12,332.68,0,Decor,General,2023-01-01,191,332.68,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.28,-9.28,0.0,100.0,High
2024-09-17,SKU061,9,469.89,52.21,0,Appliances,General,2023-01-01,27,52.21,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.05,-10.05,0.0,100.0,High
2024-09-17,SKU062,17,790.16,46.48,0,Appliances,General,2023-01-01,28,46.48,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.02,-12.02,0.0,100.0,High
2024-09-17,SKU063,10,2968.0,296.8,0,Decor,General,2023-01-01,181,296.8,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.86,-10.86,0.0,100.0,High
2024-09-17,SKU064,9,3430.8,381.2,0,Kitchen,General,2023-01-01,195,381.2,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.45,-9.45,0.0,100.0,High
2024-09-17,SKU065,10,1331.4,133.14,0,Kitchen,General,2023-01-01,72,133.14,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.88,-10.88,0.0,100.0,High
2024-09-17,SKU066,11,871.53,79.23,0,Kitchen,General,2023-01-01,58,79.23,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.18,-11.18,0.0,100.0,High
2024-09-17,SKU067,10,1596.5,159.65,0,Kitchen,General,2023-01-01,100,159.65,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.83,-10.83,0.0,100.0,High
2024-09-17,SKU068,11,2884.53,262.23,0,Furniture,General,2023-01-01,196,262.23,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.3,-11.3,0.0,100.0,High
2024-09-17,SKU069,6,237.3,39.55,0,Appliances,General,2023-01-01,25,39.55,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.47,-12.47,0.0,100.0,High
2024-09-17,SKU070,5,272.7,54.54,0,Decor,General,2023-01-01,37,54.54,38,9,Autumn,0,,0.0,,,,17,1,3,2024,7.39,-7.39,0.0,100.0,High
2024-09-17,SKU071,13,3084.38,237.26,0,Kitchen,General,2023-01-01,147,237.26,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.34,-10.34,0.0,100.0,High
2024-09-17,SKU072,12,1004.64,83.72,0,Decor,General,2023-01-01,56,83.72,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.43,-11.43,0.0,100.0,High
2024-09-17,SKU073,5,233.5,46.7,0,Furniture,General,2023-01-01,29,46.7,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.25,-11.25,0.0,100.0,High
2024-09-17,SKU074,11,425.04,38.64,0,Furniture,General,2023-01-01,22,38.64,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.5,-10.5,0.0,100.0,High
2024-09-17,SKU075,14,900.2,64.3,0,Decor,General,2023-01-01,33,64.3,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.18,-11.18,0.0,100.0,High
2024-09-17,SKU076,17,1400.63,82.39,0,Kitchen,General,2023-01-01,52,82.39,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.93,-12.93,0.0,100.0,High
2024-09-17,SKU077,4,487.76,121.94,0,Furniture,General,2023-01-01,64,121.94,38,9,Autumn,0,,0.0,,,,17,1,3,2024,7.23,-7.23,0.0,100.0,High
2024-09-17,SKU078,3,244.17,81.39,0,Kitchen,General,2023-01-01,52,81.39,38,9,Autumn,0,,0.0,,,,17,1,3,2024,6.95,-6.95,0.0,100.0,High
2024-09-17,SKU079,17,2550.68,150.04,0,Kitchen,General,2023-01-01,77,150.04,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.48,-15.48,0.0,100.0,High
2024-09-17,SKU080,12,1589.76,132.48,0,Kitchen,General,2023-01-01,83,132.48,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.57,-10.57,0.0,100.0,High
2024-09-17,SKU081,12,842.52,70.21,0,Decor,General,2023-01-01,49,70.21,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.58,-11.58,0.0,100.0,High
2024-09-17,SKU082,15,613.95,40.93,0,Furniture,General,2023-01-01,24,40.93,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.89,-11.89,0.0,100.0,High
2024-09-17,SKU083,16,1929.6,120.6,0,Kitchen,General,2023-01-01,90,120.6,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.38,-14.38,0.0,100.0,High
2024-09-17,SKU084,8,2145.68,268.21,0,Decor,General,2023-01-01,138,268.21,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.15,-10.15,0.0,100.0,High
2024-09-17,SKU085,15,710.1,47.34,0,Furniture,General,2023-01-01,24,47.34,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.76,-13.76,0.0,100.0,High
2024-09-17,SKU086,10,768.3,76.83,0,Furniture,General,2023-01-01,57,76.83,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.33,-12.33,0.0,100.0,High
2024-09-17,SKU087,6,2078.4,346.4,0,Kitchen,General,2023-01-01,182,346.4,38,9,Autumn,0,,0.0,,,,17,1,3,2024,7.96,-7.96,0.0,100.0,High
2024-09-17,SKU088,16,1253.76,78.36,0,Decor,General,2023-01-01,40,78.36,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.18,-14.18,0.0,100.0,High
2024-09-17,SKU089,11,2982.65,271.15,0,Furniture,General,2023-01-01,158,271.15,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.95,-10.95,0.0,100.0,High
2024-09-17,SKU090,6,1235.64,205.94,0,Appliances,General,2023-01-01,117,205.94,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.27,-8.27,0.0,100.0,High
2024-09-17,SKU091,16,1754.72,109.67,0,Appliances,General,2023-01-01,76,109.67,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.84,-14.84,0.0,100.0,High
2024-09-17,SKU092,20,1899.0,94.95,1,Decor,General,2023-01-01,71,105.5,38,9,Autumn,0,,0.0,,,,17,1,3,2024,19.52,-19.52,0.0,100.0,High
2024-09-17,SKU093,14,4439.12,317.08,0,Kitchen,General,2023-01-01,181,317.08,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.77,-12.77,0.0,100.0,High
2024-09-17,SKU094,13,2281.89,175.53,0,Furniture,General,2023-01-01,90,175.53,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.04,-14.04,0.0,100.0,High
2024-09-17,SKU095,13,252.85,19.45,0,Furniture,General,2023-01-01,12,19.45,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.4,-13.4,0.0,100.0,High
2024-09-17,SKU096,9,422.46,46.94,0,Appliances,General,2023-01-01,28,46.94,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.28,-10.28,0.0,100.0,High
2024-09-17,SKU097,10,839.9,83.99,0,Furniture,General,2023-01-01,43,83.99,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.45,-11.45,0.0,100.0,High
2024-09-17,SKU098,10,1122.2,112.22,0,Decor,General,2023-01-01,72,112.22,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.06,-12.06,0.0,100.0,High
2024-09-17,SKU099,11,2527.8,229.8,0,Appliances,General,2023-01-01,122,229.8,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.82,-10.82,0.0,100.0,High
2024-09-17,SKU100,9,2971.08,330.12,0,Furniture,General,2023-01-01,166,330.12,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.92,-11.92,0.0,100.0,High
2024-09-17,SKU101,20,6065.28,303.26,1,Appliances,General,2023-01-01,180,336.96,38,9,Autumn,0,,0.0,,,,17,1,3,2024,18.93,-18.93,0.0,100.0,High
2024-09-17,SKU102,8,1965.44,245.68,0,Decor,General,2023-01-01,179,245.68,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.41,-12.41,0.0,100.0,High
2024-09-17,SKU103,9,956.88,106.32,0,Furniture,General,2023-01-01,77,106.32,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.23,-10.23,0.0,100.0,High
2024-09-17,SKU104,11,3711.95,337.45,0,Appliances,General,2023-01-01,200,337.45,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.66,-10.66,0.0,100.0,High
2024-09-17,SKU105,9,1271.88,141.32,0,Appliances,General,2023-01-01,82,141.32,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.11,-10.11,0.0,100.0,High
2024-09-17,SKU106,9,993.96,110.44,0,Appliances,General,2023-01-01,62,110.44,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.67,-9.67,0.0,100.0,High
2024-09-17,SKU107,11,2510.53,228.23,0,Furniture,General,2023-01-01,139,228.23,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.7,-11.7,0.0,100.0,High
2024-09-17,SKU108,14,805.7,57.55,0,Appliances,General,2023-01-01,33,57.55,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.32,-12.32,0.0,100.0,High
2024-09-17,SKU109,9,246.15,27.35,0,Decor,General,2023-01-01,21,27.35,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.1,-10.1,0.0,100.0,High
2024-09-17,SKU110,19,6527.45,343.55,0,Decor,General,2023-01-01,173,343.55,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.48,-15.48,0.0,100.0,High
2024-09-17,SKU111,10,3202.5,320.25,0,Kitchen,General,2023-01-01,199,320.25,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.93,-10.93,0.0,100.0,High
2024-09-17,SKU112,8,1599.52,199.94,0,Furniture,General,2023-01-01,153,199.94,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.96,-8.96,0.0,100.0,High
2024-09-17,SKU113,5,1797.45,359.49,0,Furniture,General,2023-01-01,186,359.49,38,9,Autumn,0,,0.0,,,,17,1,3,2024,7.39,-7.39,0.0,100.0,High
2024-09-17,SKU114,17,3019.37,177.61,0,Decor,General,2023-01-01,104,177.61,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.2,-15.2,0.0,100.0,High
2024-09-17,SKU115,7,1166.97,166.71,0,Appliances,General,2023-01-01,120,166.71,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.41,-10.41,0.0,100.0,High
2024-09-17,SKU116,4,794.88,198.72,0,Furniture,General,2023-01-01,103,198.72,38,9,Autumn,0,,0.0,,,,17,1,3,2024,7.77,-7.77,0.0,100.0,High
2024-09-17,SKU117,12,1753.8,146.15,0,Decor,General,2023-01-01,101,146.15,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.31,-11.31,0.0,100.0,High
2024-09-17,SKU118,9,2222.55,246.95,0,Kitchen,General,2023-01-01,180,246.95,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.62,-11.62,0.0,100.0,High
2024-09-17,SKU119,11,3034.75,275.89,1,Decor,General,2023-01-01,168,306.54,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.5,-12.5,0.0,100.0,High
2024-09-17,SKU120,11,1112.65,101.15,0,Decor,General,2023-01-01,51,101.15,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.66,-10.66,0.0,100.0,High
2024-09-17,SKU121,10,1515.0,151.5,0,Appliances,General,2023-01-01,115,151.5,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.87,-9.87,0.0,100.0,High
2024-09-17,SKU122,4,856.32,214.08,0,Decor,General,2023-01-01,115,214.08,38,9,Autumn,0,,0.0,,,,17,1,3,2024,6.53,-6.53,0.0,100.0,High
2024-09-17,SKU123,9,990.81,110.09,0,Furniture,General,2023-01-01,78,110.09,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.43,-10.43,0.0,100.0,High
2024-09-17,SKU124,16,2943.79,183.99,1,Kitchen,General,2023-01-01,107,204.43,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.64,-15.64,0.0,100.0,High
2024-09-17,SKU125,12,1140.24,95.02,0,Kitchen,General,2023-01-01,66,95.02,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.01,-12.01,0.0,100.0,High
2024-09-17,SKU126,10,1498.5,149.85,0,Decor,General,2023-01-01,99,149.85,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.34,-13.34,0.0,100.0,High
2024-09-17,SKU127,6,529.26,88.21,0,Decor,General,2023-01-01,67,88.21,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.41,-11.41,0.0,100.0,High
2024-09-17,SKU128,12,2056.08,171.34,0,Furniture,General,2023-01-01,112,171.34,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.14,-12.14,0.0,100.0,High
2024-09-17,SKU129,14,1752.94,125.21,0,Kitchen,General,2023-01-01,81,125.21,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.44,-12.44,0.0,100.0,High
2024-09-17,SKU130,11,3999.49,363.59,0,Appliances,General,2023-01-01,183,363.59,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.04,-10.04,0.0,100.0,High
2024-09-17,SKU131,10,234.7,23.47,0,Appliances,General,2023-01-01,17,23.47,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.93,-10.93,0.0,100.0,High
2024-09-17,SKU132,11,1032.35,93.85,0,Appliances,General,2023-01-01,55,93.85,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.24,-11.24,0.0,100.0,High
2024-09-17,SKU133,17,444.38,26.14,0,Kitchen,General,2023-01-01,19,26.14,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.38,-14.38,0.0,100.0,High
2024-09-17,SKU134,14,2483.32,177.38,0,Appliances,General,2023-01-01,98,177.38,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.15,-14.15,0.0,100.0,High
2024-09-17,SKU135,16,3338.4,208.65,0,Furniture,General,2023-01-01,121,208.65,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.41,-13.41,0.0,100.0,High
2024-09-17,SKU136,8,1667.2,208.4,0,Decor,General,2023-01-01,108,208.4,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.99,-8.99,0.0,100.0,High
2024-09-17,SKU137,0,0.0,99.83,0,Kitchen,General,2023-01-01,75,99.83,38,9,Autumn,0,,0.0,,,,17,1,3,2024,3.37,-3.37,0.0,100.0,High
2024-09-17,SKU138,16,266.24,16.64,0,Decor,General,2023-01-01,10,16.64,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.43,-14.43,0.0,100.0,High
2024-09-17,SKU139,18,2970.0,165.0,0,Appliances,General,2023-01-01,103,165.0,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.73,-9.73,0.0,100.0,High
2024-09-17,SKU140,18,4623.12,256.84,0,Furniture,General,2023-01-01,169,256.84,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.17,-14.17,0.0,100.0,High
2024-09-17,SKU141,11,4118.73,374.43,0,Appliances,General,2023-01-01,194,374.43,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.23,-11.23,0.0,100.0,High
2024-09-17,SKU142,15,4281.9,285.46,0,Kitchen,General,2023-01-01,180,285.46,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.68,-13.68,0.0,100.0,High
2024-09-17,SKU143,16,4079.66,254.98,1,Decor,General,2023-01-01,188,283.31,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.8,-15.8,0.0,100.0,High
2024-09-17,SKU144,20,1881.2,94.06,0,Kitchen,General,2023-01-01,59,94.06,38,9,Autumn,0,,0.0,,,,17,1,3,2024,16.95,-16.95,0.0,100.0,High
2024-09-17,SKU145,12,4004.88,333.74,0,Decor,General,2023-01-01,183,333.74,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.25,-11.25,0.0,100.0,High
2024-09-17,SKU146,8,2269.04,283.63,0,Kitchen,General,2023-01-01,167,283.63,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.88,-8.88,0.0,100.0,High
2024-09-17,SKU147,15,4238.1,282.54,0,Appliances,General,2023-01-01,150,282.54,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.99,-13.99,0.0,100.0,High
2024-09-17,SKU148,5,600.55,120.11,0,Appliances,General,2023-01-01,83,120.11,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.49,-8.49,0.0,100.0,High
2024-09-17,SKU149,11,2283.49,207.59,0,Decor,General,2023-01-01,129,207.59,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.95,-10.95,0.0,100.0,High
2024-09-17,SKU150,19,4339.03,228.37,0,Decor,General,2023-01-01,140,228.37,38,9,Autumn,0,,0.0,,,,17,1,3,2024,16.26,-16.26,0.0,100.0,High
2024-09-17,SKU151,11,2661.67,241.97,0,Appliances,General,2023-01-01,178,241.97,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.73,-10.73,0.0,100.0,High
2024-09-17,SKU152,8,494.48,61.81,0,Decor,General,2023-01-01,33,61.81,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.2,-10.2,0.0,100.0,High
2024-09-17,SKU153,9,2485.35,276.15,0,Decor,General,2023-01-01,182,276.15,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.98,-9.98,0.0,100.0,High
2024-09-17,SKU154,7,433.3,61.9,0,Decor,General,2023-01-01,47,61.9,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.22,-12.22,0.0,100.0,High
2024-09-17,SKU155,14,3168.9,226.35,0,Furniture,General,2023-01-01,131,226.35,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.31,-13.31,0.0,100.0,High
2024-09-17,SKU156,2,400.7,200.35,0,Decor,General,2023-01-01,126,200.35,38,9,Autumn,0,,0.0,,,,17,1,3,2024,5.68,-5.68,0.0,100.0,High
2024-09-17,SKU157,16,5519.68,344.98,0,Kitchen,General,2023-01-01,193,344.98,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.84,-11.84,0.0,100.0,High
2024-09-17,SKU158,17,2800.41,164.73,0,Furniture,General,2023-01-01,112,164.73,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.76,-14.76,0.0,100.0,High
2024-09-17,SKU159,11,750.86,68.26,0,Decor,General,2023-01-01,37,68.26,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.18,-11.18,0.0,100.0,High
2024-09-17,SKU160,16,1475.42,92.21,1,Kitchen,General,2023-01-01,55,102.46,38,9,Autumn,0,,0.0,,,,17,1,3,2024,16.16,-16.16,0.0,100.0,High
2024-09-17,SKU161,8,297.44,37.18,0,Furniture,General,2023-01-01,22,37.18,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.78,-9.78,0.0,100.0,High
2024-09-17,SKU162,17,2984.52,175.56,0,Kitchen,General,2023-01-01,126,175.56,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.34,-15.34,0.0,100.0,High
2024-09-17,SKU163,19,5145.73,270.83,1,Appliances,General,2023-01-01,180,300.92,38,9,Autumn,0,,0.0,,,,17,1,3,2024,17.74,-17.74,0.0,100.0,High
2024-09-17,SKU164,13,2488.01,191.39,1,Kitchen,General,2023-01-01,123,212.65,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.75,-14.75,0.0,100.0,High
2024-09-17,SKU165,16,3482.21,217.64,1,Decor,General,2023-01-01,150,241.82,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.84,-15.84,0.0,100.0,High
2024-09-17,SKU166,15,5709.15,380.61,0,Kitchen,General,2023-01-01,200,380.61,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.97,-12.97,0.0,100.0,High
2024-09-17,SKU167,10,1387.9,138.79,0,Appliances,General,2023-01-01,76,138.79,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.7,-10.7,0.0,100.0,High
2024-09-17,SKU168,8,1875.28,234.41,0,Decor,General,2023-01-01,143,234.41,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.87,-8.87,0.0,100.0,High
2024-09-17,SKU169,9,1157.67,128.63,0,Appliances,General,2023-01-01,80,128.63,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.17,-10.17,0.0,100.0,High
2024-09-17,SKU170,9,938.79,104.31,0,Appliances,General,2023-01-01,70,104.31,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.74,-10.74,0.0,100.0,High
2024-09-17,SKU171,11,2208.25,200.75,0,Decor,General,2023-01-01,148,200.75,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.07,-11.07,0.0,100.0,High
2024-09-17,SKU172,11,1190.2,108.2,0,Decor,General,2023-01-01,69,108.2,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.76,-10.76,0.0,100.0,High
2024-09-17,SKU173,14,3856.44,275.46,0,Kitchen,General,2023-01-01,190,275.46,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.05,-10.05,0.0,100.0,High
2024-09-17,SKU174,11,1920.6,174.6,0,Kitchen,General,2023-01-01,114,174.6,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.46,-11.46,0.0,100.0,High
2024-09-17,SKU175,4,623.44,155.86,0,Kitchen,General,2023-01-01,116,155.86,38,9,Autumn,0,,0.0,,,,17,1,3,2024,6.64,-6.64,0.0,100.0,High
2024-09-17,SKU176,13,2739.62,210.74,0,Furniture,General,2023-01-01,109,210.74,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.8,-11.8,0.0,100.0,High
2024-09-17,SKU177,14,3442.6,245.9,0,Furniture,General,2023-01-01,157,245.9,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.5,-10.5,0.0,100.0,High
2024-09-17,SKU178,10,1358.1,135.81,1,Kitchen,General,2023-01-01,100,150.9,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.73,-12.73,0.0,100.0,High
2024-09-17,SKU179,17,3335.06,196.18,0,Decor,General,2023-01-01,117,196.18,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.47,-14.47,0.0,100.0,High
2024-09-17,SKU180,18,3506.04,194.78,0,Kitchen,General,2023-01-01,134,194.78,38,9,Autumn,0,,0.0,,,,17,1,3,2024,15.34,-15.34,0.0,100.0,High
2024-09-17,SKU181,15,2653.8,176.92,0,Appliances,General,2023-01-01,134,176.92,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.84,-14.84,0.0,100.0,High
2024-09-17,SKU182,8,2570.8,321.35,0,Kitchen,General,2023-01-01,181,321.35,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.73,-9.73,0.0,100.0,High
2024-09-17,SKU183,12,3312.36,276.03,0,Kitchen,General,2023-01-01,195,276.03,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.39,-11.39,0.0,100.0,High
2024-09-17,SKU184,13,1084.59,83.43,0,Furniture,General,2023-01-01,42,83.43,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.85,-11.85,0.0,100.0,High
2024-09-17,SKU185,11,2074.38,188.58,0,Furniture,General,2023-01-01,110,188.58,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.04,-11.04,0.0,100.0,High
2024-09-17,SKU186,12,651.0,54.25,0,Decor,General,2023-01-01,31,54.25,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.31,-11.31,0.0,100.0,High
2024-09-17,SKU187,8,1461.44,182.68,0,Appliances,General,2023-01-01,128,182.68,38,9,Autumn,0,,0.0,,,,17,1,3,2024,9.56,-9.56,0.0,100.0,High
2024-09-17,SKU188,7,1145.34,163.62,0,Kitchen,General,2023-01-01,107,163.62,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.47,-8.47,0.0,100.0,High
2024-09-17,SKU189,15,2143.05,142.87,0,Kitchen,General,2023-01-01,93,142.87,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.03,-13.03,0.0,100.0,High
2024-09-17,SKU190,19,2810.86,147.94,0,Kitchen,General,2023-01-01,81,147.94,38,9,Autumn,0,,0.0,,,,17,1,3,2024,16.62,-16.62,0.0,100.0,High
2024-09-17,SKU191,14,1952.3,139.45,0,Kitchen,General,2023-01-01,74,139.45,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.62,-13.62,0.0,100.0,High
2024-09-17,SKU192,13,298.82,22.99,1,Furniture,General,2023-01-01,14,25.54,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.33,-14.33,0.0,100.0,High
2024-09-17,SKU193,16,2077.06,129.82,1,Furniture,General,2023-01-01,99,144.24,38,9,Autumn,0,,0.0,,,,17,1,3,2024,16.33,-16.33,0.0,100.0,High
2024-09-17,SKU194,10,2337.6,233.76,0,Furniture,General,2023-01-01,176,233.76,38,9,Autumn,0,,0.0,,,,17,1,3,2024,10.66,-10.66,0.0,100.0,High
2024-09-17,SKU195,14,1471.26,105.09,0,Furniture,General,2023-01-01,73,105.09,38,9,Autumn,0,,0.0,,,,17,1,3,2024,12.98,-12.98,0.0,100.0,High
2024-09-17,SKU196,11,2615.03,237.73,0,Decor,General,2023-01-01,169,237.73,38,9,Autumn,0,,0.0,,,,17,1,3,2024,11.02,-11.02,0.0,100.0,High
2024-09-17,SKU197,12,2502.25,208.52,1,Decor,General,2023-01-01,131,231.69,38,9,Autumn,0,,0.0,,,,17,1,3,2024,13.45,-13.45,0.0,100.0,High
2024-09-17,SKU198,22,4571.03,207.77,1,Appliances,General,2023-01-01,129,230.86,38,9,Autumn,0,,0.0,,,,17,1,3,2024,14.17,-14.17,0.0,100.0,High
2024-09-17,SKU199,7,627.55,89.65,0,Furniture,General,2023-01-01,52,89.65,38,9,Autumn,0,,0.0,,,,17,1,3,2024,8.68,-8.68,0.0,100.0,High
2024-09-17,SKU200,11,997.33,90.67,1,Furniture,General,2023-01-01,51,100.74,38,9,Autumn,0,,0.0,,,,17,1,3,2024,17.11,-17.11,0.0,100.0,High
2024-09-18,SKU001,13,3098.94,238.38,0,Appliances,General,2023-01-01,173,238.38,38,9,Autumn,0,,0.0,,,,18,2,3,2024,11.32,-11.32,0.0,100.0,High
2024-09-18,SKU002,8,838.8,104.85,0,Furniture,General,2023-01-01,72,104.85,38,9,Autumn,0,,0.0,,,,18,2,3,2024,8.82,-8.82,0.0,100.0,High
2024-09-18,SKU003,11,3660.58,332.78,0,Furniture,General,2023-01-01,183,332.78,38,9,Autumn,0,,0.0,,,,18,2,3,2024,13.22,-13.22,0.0,100.0,High
2024-09-18,SKU004,9,2311.65,256.85,0,Furniture,General,2023-01-01,161,256.85,38,9,Autumn,0,,0.0,,,,18,2,3,2024,9.87,-9.87,0.0,100.0,High
2024-09-18,SKU005,13,623.35,47.95,0,Furniture,General,2023-01-01,33,47.95,38,9,Autumn,0,,0.0,,,,18,2,3,2024,12.26,-12.26,0.0,100.0,High
2024-09-18,SKU006,10,2202.0,220.2,0,Kitchen,General,2023-01-01,153,220.2,38,9,Autumn,0,,0.0,,,,18,2,3,2024,10.85,-10.85,0.0,100.0,High
2024-09-18,SKU007,7,745.85,106.55,0,Appliances,General,2023-01-01,66,106.55,38,9,Autumn,0,,0.0,,,,18,2,3,2024,8.66,-8.66,0.0,100.0,High
2024-09-18,SKU008,9,181.26,20.14,0,Decor,General,2023-01-01,11,20.14,38,9,Autumn,0,,0.0,,,,18,2,3,2024,11.46,-11.46,0.0,100.0,High
2024-09-18,SKU009,12,3600.24,300.02,0,Appliances,General,2023-01-01,188,300.02,38,9,Autumn,0,,0.0,,,,18,2,3,2024,11.86,-11.86,0.0,100.0,High
