date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-11-10,SKU133,11,287.54,26.14,0
2024-11-10,SKU134,13,2305.94,177.38,0
2024-11-10,SKU135,11,2295.15,208.65,0
2024-11-10,SKU136,6,1250.4,208.4,0
2024-11-10,SKU137,2,199.66,99.83,0
2024-11-10,SKU138,11,183.04,16.64,0
2024-11-10,SKU139,11,1815.0,165.0,0
2024-11-10,SKU140,17,4366.28,256.84,0
2024-11-10,SKU141,11,4118.73,374.43,0
2024-11-10,SKU142,26,6679.76,256.91,1
2024-11-10,SKU143,12,3399.72,283.31,0
2024-11-10,SKU144,16,1504.96,94.06,0
2024-11-10,SKU145,10,3337.4,333.74,0
2024-11-10,SKU146,13,3687.19,283.63,0
2024-11-10,SKU147,15,3814.29,254.29,1
2024-11-10,SKU148,10,1201.1,120.11,0
2024-11-10,SKU149,5,1037.95,207.59,0
2024-11-10,SKU150,12,2740.44,228.37,0
2024-11-10,SKU151,9,2177.73,241.97,0
2024-11-10,SKU152,8,494.48,61.81,0
2024-11-10,SKU153,9,2485.35,276.15,0
2024-11-10,SKU154,12,742.8,61.9,0
2024-11-10,SKU155,12,2716.2,226.35,0
2024-11-10,SKU156,11,2203.85,200.35,0
2024-11-10,SKU157,8,2759.84,344.98,0
2024-11-10,SKU158,11,1812.03,164.73,0
2024-11-10,SKU159,9,614.34,68.26,0
2024-11-10,SKU160,13,1331.98,102.46,0
2024-11-10,SKU161,5,185.9,37.18,0
2024-11-10,SKU162,14,2457.84,175.56,0
2024-11-10,SKU163,15,4513.8,300.92,0
2024-11-10,SKU164,8,1701.2,212.65,0
2024-11-10,SKU165,16,3869.12,241.82,0
2024-11-10,SKU166,14,5328.54,380.61,0
2024-11-10,SKU167,14,1943.06,138.79,0
2024-11-10,SKU168,14,3281.74,234.41,0
2024-11-10,SKU169,15,1929.45,128.63,0
2024-11-10,SKU170,17,1595.94,93.88,1
2024-11-10,SKU171,7,1405.25,200.75,0
2024-11-10,SKU172,10,1082.0,108.2,0
2024-11-10,SKU173,8,2203.68,275.46,0
2024-11-10,SKU174,16,2793.6,174.6,0
2024-11-10,SKU175,19,2961.34,155.86,0
2024-11-10,SKU176,7,1327.66,189.67,1
2024-11-10,SKU177,14,3442.6,245.9,0
2024-11-10,SKU178,10,1509.0,150.9,0
2024-11-10,SKU179,20,3923.6,196.18,0
2024-11-10,SKU180,12,2337.36,194.78,0
2024-11-10,SKU181,14,2476.88,176.92,0
2024-11-10,SKU182,10,3213.5,321.35,0
2024-11-10,SKU183,8,2208.24,276.03,0
2024-11-10,SKU184,9,750.87,83.43,0
2024-11-10,SKU185,14,2640.12,188.58,0
2024-11-10,SKU186,12,651.0,54.25,0
2024-11-10,SKU187,11,2009.48,182.68,0
2024-11-10,SKU188,12,1963.44,163.62,0
2024-11-10,SKU189,7,1000.09,142.87,0
2024-11-10,SKU190,11,1627.34,147.94,0
2024-11-10,SKU191,18,2259.09,125.5,1
2024-11-10,SKU192,18,459.72,25.54,0
2024-11-10,SKU193,21,2726.14,129.82,1
2024-11-10,SKU194,12,2805.12,233.76,0
2024-11-10,SKU195,13,1366.17,105.09,0
2024-11-10,SKU196,11,2615.03,237.73,0
2024-11-10,SKU197,7,1621.83,231.69,0
2024-11-10,SKU198,11,2539.46,230.86,0
2024-11-10,SKU199,13,1165.45,89.65,0
2024-11-10,SKU200,9,906.66,100.74,0
2024-11-11,SKU001,7,1668.66,238.38,0
2024-11-11,SKU002,7,733.95,104.85,0
2024-11-11,SKU003,11,3660.58,332.78,0
2024-11-11,SKU004,9,2311.65,256.85,0
2024-11-11,SKU005,0,0.0,47.95,0
2024-11-11,SKU006,8,1761.6,220.2,0
2024-11-11,SKU007,2,213.1,106.55,0
2024-11-11,SKU008,18,362.52,20.14,0
2024-11-11,SKU009,16,4800.32,300.02,0
2024-11-11,SKU010,12,853.08,71.09,0
2024-11-11,SKU011,6,294.84,49.14,0
2024-11-11,SKU012,16,3059.52,191.22,0
2024-11-11,SKU013,13,494.39,38.03,0
2024-11-11,SKU014,9,1292.85,143.65,0
2024-11-11,SKU015,22,5833.08,265.14,1
2024-11-11,SKU016,19,4279.37,225.23,0
2024-11-11,SKU017,13,481.26,37.02,0
2024-11-11,SKU018,9,512.64,56.96,0
2024-11-11,SKU019,10,1599.2,159.92,0
2024-11-11,SKU020,13,1033.76,79.52,0
2024-11-11,SKU021,13,3498.69,269.13,0
2024-11-11,SKU022,11,3166.24,287.84,0
2024-11-11,SKU023,10,828.0,82.8,0
2024-11-11,SKU024,9,2774.16,308.24,0
2024-11-11,SKU025,8,2259.92,282.49,0
2024-11-11,SKU026,14,1785.28,127.52,0
2024-11-11,SKU027,17,2832.03,166.59,0
2024-11-11,SKU028,12,3559.08,296.59,0
2024-11-11,SKU029,8,900.48,112.56,0
2024-11-11,SKU030,9,2538.81,282.09,0
2024-11-11,SKU031,13,861.51,66.27,0
2024-11-11,SKU032,10,2543.8,254.38,0
2024-11-11,SKU033,9,1334.34,148.26,0
2024-11-11,SKU034,20,4146.48,207.32,1
2024-11-11,SKU035,15,802.05,53.47,0
2024-11-11,SKU036,10,2935.7,293.57,0
2024-11-11,SKU037,12,2031.0,169.25,0
2024-11-11,SKU038,12,2568.24,214.02,0
2024-11-11,SKU039,13,4316.39,332.03,0
2024-11-11,SKU040,2,535.26,267.63,0
2024-11-11,SKU041,14,2389.8,170.7,0
2024-11-11,SKU042,10,3711.4,371.14,0
2024-11-11,SKU043,19,4807.19,253.01,0
2024-11-11,SKU044,14,3591.14,256.51,0
2024-11-11,SKU045,8,612.24,76.53,0
2024-11-11,SKU046,12,3494.16,291.18,0
2024-11-11,SKU047,21,5226.69,248.89,0
2024-11-11,SKU048,6,444.66,74.11,0
2024-11-11,SKU049,9,856.62,95.18,0
2024-11-11,SKU050,9,505.62,56.18,0
2024-11-11,SKU051,17,4557.19,268.07,0
2024-11-11,SKU052,10,2906.2,290.62,0
2024-11-11,SKU053,12,1542.48,128.54,0
2024-11-11,SKU054,10,1248.2,124.82,0
2024-11-11,SKU055,7,2040.43,291.49,0
2024-11-11,SKU056,15,3531.45,235.43,0
2024-11-11,SKU057,19,1007.87,53.05,1
2024-11-11,SKU058,18,2271.78,126.21,0
2024-11-11,SKU059,18,3769.09,209.39,1
2024-11-11,SKU060,14,4657.52,332.68,0
2024-11-11,SKU061,18,939.78,52.21,0
2024-11-11,SKU062,8,371.84,46.48,0
2024-11-11,SKU063,13,3858.4,296.8,0
2024-11-11,SKU064,16,6099.2,381.2,0
2024-11-11,SKU065,9,1198.26,133.14,0
2024-11-11,SKU066,12,950.76,79.23,0
2024-11-11,SKU067,12,1915.8,159.65,0
2024-11-11,SKU068,7,1835.61,262.23,0
2024-11-11,SKU069,7,276.85,39.55,0
2024-11-11,SKU070,14,763.56,54.54,0
2024-11-11,SKU071,9,2135.34,237.26,0
2024-11-11,SKU072,10,837.2,83.72,0
2024-11-11,SKU073,10,467.0,46.7,0
2024-11-11,SKU074,17,656.88,38.64,0
2024-11-11,SKU075,10,643.0,64.3,0
2024-11-11,SKU076,7,576.73,82.39,0
2024-11-11,SKU077,12,1463.28,121.94,0
2024-11-11,SKU078,7,569.73,81.39,0
2024-11-11,SKU079,12,1800.48,150.04,0
2024-11-11,SKU080,18,2384.64,132.48,0
2024-11-11,SKU081,11,772.31,70.21,0
2024-11-11,SKU082,15,613.95,40.93,0
2024-11-11,SKU083,19,2291.4,120.6,0
2024-11-11,SKU084,17,4559.57,268.21,0
2024-11-11,SKU085,10,473.4,47.34,0
2024-11-11,SKU086,11,845.13,76.83,0
2024-11-11,SKU087,14,4364.64,311.76,1
2024-11-11,SKU088,18,1410.48,78.36,0
2024-11-11,SKU089,11,2982.65,271.15,0
2024-11-11,SKU090,10,2059.4,205.94,0
2024-11-11,SKU091,2,219.34,109.67,0
2024-11-11,SKU092,15,1582.5,105.5,0
2024-11-11,SKU093,13,4122.04,317.08,0
2024-11-11,SKU094,0,0.0,175.53,0
2024-11-11,SKU095,11,213.95,19.45,0
2024-11-11,SKU096,14,657.16,46.94,0
2024-11-11,SKU097,15,1259.85,83.99,0
2024-11-11,SKU098,9,1009.98,112.22,0
2024-11-11,SKU099,13,2987.4,229.8,0
2024-11-11,SKU100,14,4621.68,330.12,0
2024-11-11,SKU101,17,5728.32,336.96,0
2024-11-11,SKU102,14,3439.52,245.68,0
2024-11-11,SKU103,13,1382.16,106.32,0
2024-11-11,SKU104,11,3711.95,337.45,0
2024-11-11,SKU105,10,1413.2,141.32,0
2024-11-11,SKU106,9,993.96,110.44,0
2024-11-11,SKU107,11,2510.53,228.23,0
2024-11-11,SKU108,10,575.5,57.55,0
2024-11-11,SKU109,12,328.2,27.35,0
2024-11-11,SKU110,16,5496.8,343.55,0
2024-11-11,SKU111,7,2241.75,320.25,0
2024-11-11,SKU112,8,1599.52,199.94,0
2024-11-11,SKU113,13,4673.37,359.49,0
2024-11-11,SKU114,13,2308.93,177.61,0
2024-11-11,SKU115,15,2250.59,150.04,1
2024-11-11,SKU116,18,3576.96,198.72,0
2024-11-11,SKU117,18,2630.7,146.15,0
2024-11-11,SKU118,12,2963.4,246.95,0
2024-11-11,SKU119,18,5517.72,306.54,0
2024-11-11,SKU120,17,1719.55,101.15,0
2024-11-11,SKU121,10,1515.0,151.5,0
2024-11-11,SKU122,15,3211.2,214.08,0
2024-11-11,SKU123,13,1431.17,110.09,0
2024-11-11,SKU124,14,2862.02,204.43,0
2024-11-11,SKU125,14,1330.28,95.02,0
2024-11-11,SKU126,19,2847.15,149.85,0
2024-11-11,SKU127,10,882.1,88.21,0
2024-11-11,SKU128,12,2056.08,171.34,0
2024-11-11,SKU129,11,1377.31,125.21,0
2024-11-11,SKU130,10,3635.9,363.59,0
2024-11-11,SKU131,14,328.58,23.47,0
2024-11-11,SKU132,13,1220.05,93.85,0
2024-11-11,SKU133,13,305.84,23.53,1
2024-11-11,SKU134,12,2128.56,177.38,0
2024-11-11,SKU135,16,3338.4,208.65,0
2024-11-11,SKU136,12,2500.8,208.4,0
2024-11-11,SKU137,10,998.3,99.83,0
2024-11-11,SKU138,19,316.16,16.64,0
2024-11-11,SKU139,18,2970.0,165.0,0
2024-11-11,SKU140,16,4109.44,256.84,0
2024-11-11,SKU141,12,4493.16,374.43,0
2024-11-11,SKU142,14,3996.44,285.46,0
2024-11-11,SKU143,8,2266.48,283.31,0
2024-11-11,SKU144,14,1316.84,94.06,0
2024-11-11,SKU145,10,3337.4,333.74,0
2024-11-11,SKU146,17,4821.71,283.63,0
2024-11-11,SKU147,15,4238.1,282.54,0
2024-11-11,SKU148,6,720.66,120.11,0
2024-11-11,SKU149,12,2491.08,207.59,0
2024-11-11,SKU150,13,2968.81,228.37,0
2024-11-11,SKU151,16,3871.52,241.97,0
2024-11-11,SKU152,9,556.29,61.81,0
2024-11-11,SKU153,11,3037.65,276.15,0
2024-11-11,SKU154,20,1114.2,55.71,1
2024-11-11,SKU155,15,3395.25,226.35,0
2024-11-11,SKU156,6,1202.1,200.35,0
2024-11-11,SKU157,15,5174.7,344.98,0
2024-11-11,SKU158,14,2306.22,164.73,0
2024-11-11,SKU159,9,614.34,68.26,0
2024-11-11,SKU160,12,1229.52,102.46,0
2024-11-11,SKU161,12,446.16,37.18,0
2024-11-11,SKU162,13,2282.28,175.56,0
2024-11-11,SKU163,10,3009.2,300.92,0
2024-11-11,SKU164,10,2126.5,212.65,0
2024-11-11,SKU165,4,967.28,241.82,0
2024-11-11,SKU166,11,4186.71,380.61,0
2024-11-11,SKU167,10,1387.9,138.79,0
2024-11-11,SKU168,8,1875.28,234.41,0
2024-11-11,SKU169,12,1543.56,128.63,0
2024-11-11,SKU170,12,1251.72,104.31,0
2024-11-11,SKU171,12,2409.0,200.75,0
2024-11-11,SKU172,10,1082.0,108.2,0
2024-11-11,SKU173,10,2754.6,275.46,0
2024-11-11,SKU174,14,2444.4,174.6,0
2024-11-11,SKU175,8,1246.88,155.86,0
2024-11-11,SKU176,14,2655.32,189.67,1
2024-11-11,SKU177,16,3934.4,245.9,0
2024-11-11,SKU178,6,905.4,150.9,0
2024-11-11,SKU179,10,1961.8,196.18,0
2024-11-11,SKU180,11,2142.58,194.78,0
2024-11-11,SKU181,17,2706.88,159.23,1
2024-11-11,SKU182,9,2892.15,321.35,0
2024-11-11,SKU183,25,6900.75,276.03,0
2024-11-11,SKU184,11,825.96,75.09,1
2024-11-11,SKU185,7,1320.06,188.58,0
2024-11-11,SKU186,17,922.25,54.25,0
2024-11-11,SKU187,13,2374.84,182.68,0
2024-11-11,SKU188,14,2290.68,163.62,0
2024-11-11,SKU189,13,1857.31,142.87,0
2024-11-11,SKU190,8,1183.52,147.94,0
2024-11-11,SKU191,9,1255.05,139.45,0
2024-11-11,SKU192,12,306.48,25.54,0
2024-11-11,SKU193,13,1875.12,144.24,0
2024-11-11,SKU194,7,1636.32,233.76,0
2024-11-11,SKU195,14,1471.26,105.09,0
2024-11-11,SKU196,10,2377.3,237.73,0
2024-11-11,SKU197,14,3243.66,231.69,0
2024-11-11,SKU198,15,3462.9,230.86,0
2024-11-11,SKU199,17,1524.05,89.65,0
2024-11-11,SKU200,10,1007.4,100.74,0
2024-11-12,SKU001,7,1668.66,238.38,0
2024-11-12,SKU002,12,1258.2,104.85,0
2024-11-12,SKU003,10,3327.8,332.78,0
2024-11-12,SKU004,15,3852.75,256.85,0
2024-11-12,SKU005,9,431.55,47.95,0
2024-11-12,SKU006,6,1321.2,220.2,0
2024-11-12,SKU007,9,958.95,106.55,0
2024-11-12,SKU008,23,416.9,18.13,1
2024-11-12,SKU009,8,2400.16,300.02,0
2024-11-12,SKU010,19,1350.71,71.09,0
2024-11-12,SKU011,12,589.68,49.14,0
2024-11-12,SKU012,7,1338.54,191.22,0
2024-11-12,SKU013,8,304.24,38.03,0
2024-11-12,SKU014,6,861.9,143.65,0
2024-11-12,SKU015,10,2946.0,294.6,0
2024-11-12,SKU016,15,3378.45,225.23,0
2024-11-12,SKU017,8,296.16,37.02,0
2024-11-12,SKU018,5,284.8,56.96,0
2024-11-12,SKU019,11,1759.12,159.92,0
2024-11-12,SKU020,16,1272.32,79.52,0
2024-11-12,SKU021,11,2960.43,269.13,0
2024-11-12,SKU022,9,2331.5,259.06,1
2024-11-12,SKU023,12,993.6,82.8,0
2024-11-12,SKU024,12,3698.88,308.24,0
2024-11-12,SKU025,12,3389.88,282.49,0
2024-11-12,SKU026,15,1912.8,127.52,0
2024-11-12,SKU027,16,2665.44,166.59,0
2024-11-12,SKU028,22,6524.98,296.59,0
2024-11-12,SKU029,23,2329.99,101.3,1
2024-11-12,SKU030,17,4795.53,282.09,0
2024-11-12,SKU031,12,795.24,66.27,0
2024-11-12,SKU032,9,2289.42,254.38,0
2024-11-12,SKU033,15,2223.9,148.26,0
2024-11-12,SKU034,12,2764.32,230.36,0
2024-11-12,SKU035,0,0.0,53.47,0
2024-11-12,SKU036,13,3816.41,293.57,0
2024-11-12,SKU037,12,2031.0,169.25,0
2024-11-12,SKU038,22,4237.6,192.62,1
2024-11-12,SKU039,9,2988.27,332.03,0
2024-11-12,SKU040,11,2943.93,267.63,0
2024-11-12,SKU041,16,2458.08,153.63,1
2024-11-12,SKU042,9,3340.26,371.14,0
2024-11-12,SKU043,14,3542.14,253.01,0
2024-11-12,SKU044,11,2821.61,256.51,0
2024-11-12,SKU045,10,765.3,76.53,0
2024-11-12,SKU046,18,4717.12,262.06,1
2024-11-12,SKU047,11,2737.79,248.89,0
2024-11-12,SKU048,11,815.21,74.11,0
2024-11-12,SKU049,16,1522.88,95.18,0
2024-11-12,SKU050,7,393.26,56.18,0
2024-11-12,SKU051,11,2948.77,268.07,0
2024-11-12,SKU052,7,2034.34,290.62,0
2024-11-12,SKU053,10,1285.4,128.54,0
2024-11-12,SKU054,13,1622.66,124.82,0
2024-11-12,SKU055,10,2914.9,291.49,0
2024-11-12,SKU056,11,2589.73,235.43,0
2024-11-12,SKU057,19,1119.86,58.94,0
2024-11-12,SKU058,12,1514.52,126.21,0
2024-11-12,SKU059,15,3489.9,232.66,0
2024-11-12,SKU060,8,2661.44,332.68,0
2024-11-12,SKU061,4,208.84,52.21,0
2024-11-12,SKU062,12,557.76,46.48,0
2024-11-12,SKU063,18,5342.4,296.8,0
2024-11-12,SKU064,7,2668.4,381.2,0
2024-11-12,SKU065,10,1331.4,133.14,0
2024-11-12,SKU066,7,554.61,79.23,0
2024-11-12,SKU067,14,2235.1,159.65,0
2024-11-12,SKU068,6,1573.38,262.23,0
2024-11-12,SKU069,9,355.95,39.55,0
2024-11-12,SKU070,19,932.63,49.09,1
2024-11-12,SKU071,13,3084.38,237.26,0
2024-11-12,SKU072,9,753.48,83.72,0
2024-11-12,SKU073,11,513.7,46.7,0
2024-11-12,SKU074,12,463.68,38.64,0
2024-11-12,SKU075,14,900.2,64.3,0
2024-11-12,SKU076,8,659.12,82.39,0
2024-11-12,SKU077,11,1341.34,121.94,0
2024-11-12,SKU078,10,813.9,81.39,0
2024-11-12,SKU079,17,2295.61,135.04,1
2024-11-12,SKU080,10,1324.8,132.48,0
2024-11-12,SKU081,8,561.68,70.21,0
2024-11-12,SKU082,13,532.09,40.93,0
2024-11-12,SKU083,12,1447.2,120.6,0
2024-11-12,SKU084,19,5095.99,268.21,0
2024-11-12,SKU085,8,378.72,47.34,0
2024-11-12,SKU086,14,1075.62,76.83,0
2024-11-12,SKU087,11,3810.4,346.4,0
2024-11-12,SKU088,6,470.16,78.36,0
2024-11-12,SKU089,6,1626.9,271.15,0
2024-11-12,SKU090,9,1853.46,205.94,0
2024-11-12,SKU091,3,329.01,109.67,0
2024-11-12,SKU092,9,949.5,105.5,0
2024-11-12,SKU093,17,5390.36,317.08,0
2024-11-12,SKU094,6,1053.18,175.53,0
2024-11-12,SKU095,16,311.2,19.45,0
2024-11-12,SKU096,15,704.1,46.94,0
2024-11-12,SKU097,12,1007.88,83.99,0
2024-11-12,SKU098,8,897.76,112.22,0
2024-11-12,SKU099,8,1838.4,229.8,0
2024-11-12,SKU100,15,4951.8,330.12,0
2024-11-12,SKU101,9,3032.64,336.96,0
2024-11-12,SKU102,6,1474.08,245.68,0
2024-11-12,SKU103,12,1275.84,106.32,0
2024-11-12,SKU104,7,2362.15,337.45,0
2024-11-12,SKU105,10,1413.2,141.32,0
2024-11-12,SKU106,12,1325.28,110.44,0
2024-11-12,SKU107,8,1825.84,228.23,0
2024-11-12,SKU108,16,920.8,57.55,0
2024-11-12,SKU109,17,464.95,27.35,0
2024-11-12,SKU110,12,4122.6,343.55,0
2024-11-12,SKU111,10,3202.5,320.25,0
2024-11-12,SKU112,6,1199.64,199.94,0
2024-11-12,SKU113,14,5032.86,359.49,0
2024-11-12,SKU114,15,2664.15,177.61,0
2024-11-12,SKU115,13,2167.23,166.71,0
2024-11-12,SKU116,17,3378.24,198.72,0
2024-11-12,SKU117,12,1753.8,146.15,0
2024-11-12,SKU118,17,3778.34,222.25,1
2024-11-12,SKU119,11,3371.94,306.54,0
2024-11-12,SKU120,14,1416.1,101.15,0
2024-11-12,SKU121,16,2424.0,151.5,0
2024-11-12,SKU122,14,2997.12,214.08,0
2024-11-12,SKU123,16,1761.44,110.09,0
2024-11-12,SKU124,8,1635.44,204.43,0
2024-11-12,SKU125,18,1710.36,95.02,0
2024-11-12,SKU126,17,2547.45,149.85,0
2024-11-12,SKU127,11,970.31,88.21,0
2024-11-12,SKU128,19,3255.46,171.34,0
2024-11-12,SKU129,8,1001.68,125.21,0
2024-11-12,SKU130,12,4363.08,363.59,0
2024-11-12,SKU131,9,211.23,23.47,0
2024-11-12,SKU132,9,844.65,93.85,0
2024-11-12,SKU133,17,444.38,26.14,0
2024-11-12,SKU134,10,1773.8,177.38,0
2024-11-12,SKU135,4,834.6,208.65,0
2024-11-12,SKU136,7,1458.8,208.4,0
2024-11-12,SKU137,20,1996.6,99.83,0
2024-11-12,SKU138,5,83.2,16.64,0
2024-11-12,SKU139,18,2970.0,165.0,0
2024-11-12,SKU140,9,2311.56,256.84,0
2024-11-12,SKU141,8,2995.44,374.43,0
2024-11-12,SKU142,8,2283.68,285.46,0
2024-11-12,SKU143,8,2266.48,283.31,0
2024-11-12,SKU144,10,940.6,94.06,0
2024-11-12,SKU145,14,4672.36,333.74,0
2024-11-12,SKU146,4,1134.52,283.63,0
2024-11-12,SKU147,13,3673.02,282.54,0
2024-11-12,SKU148,10,1201.1,120.11,0
2024-11-12,SKU149,3,622.77,207.59,0
2024-11-12,SKU150,16,3653.92,228.37,0
2024-11-12,SKU151,12,2903.64,241.97,0
2024-11-12,SKU152,12,741.72,61.81,0
2024-11-12,SKU153,14,3866.1,276.15,0
2024-11-12,SKU154,2,123.8,61.9,0
2024-11-12,SKU155,9,2037.15,226.35,0
2024-11-12,SKU156,20,3606.3,180.31,1
2024-11-12,SKU157,22,7589.56,344.98,0
2024-11-12,SKU158,15,2470.95,164.73,0
2024-11-12,SKU159,7,477.82,68.26,0
2024-11-12,SKU160,4,409.84,102.46,0
2024-11-12,SKU161,20,743.6,37.18,0
2024-11-12,SKU162,18,3160.08,175.56,0
2024-11-12,SKU163,16,4814.72,300.92,0
2024-11-12,SKU164,6,1275.9,212.65,0
2024-11-12,SKU165,14,3385.48,241.82,0
2024-11-12,SKU166,13,4947.93,380.61,0
2024-11-12,SKU167,15,2081.85,138.79,0
2024-11-12,SKU168,14,3281.74,234.41,0
2024-11-12,SKU169,13,1672.19,128.63,0
2024-11-12,SKU170,19,1981.89,104.31,0
2024-11-12,SKU171,15,3011.25,200.75,0
2024-11-12,SKU172,11,1190.2,108.2,0
2024-11-12,SKU173,19,5233.74,275.46,0
2024-11-12,SKU174,15,2619.0,174.6,0
2024-11-12,SKU175,13,2026.18,155.86,0
2024-11-12,SKU176,6,1264.44,210.74,0
2024-11-12,SKU177,11,2704.9,245.9,0
2024-11-12,SKU178,17,2308.77,135.81,1
2024-11-12,SKU179,4,784.72,196.18,0
2024-11-12,SKU180,14,2726.92,194.78,0
2024-11-12,SKU181,16,2830.72,176.92,0
2024-11-12,SKU182,7,2249.45,321.35,0
2024-11-12,SKU183,10,2760.3,276.03,0
2024-11-12,SKU184,16,1334.88,83.43,0
2024-11-12,SKU185,14,2640.12,188.58,0
2024-11-12,SKU186,7,379.75,54.25,0
2024-11-12,SKU187,10,1826.8,182.68,0
2024-11-12,SKU188,19,3108.78,163.62,0
2024-11-12,SKU189,21,3000.27,142.87,0
2024-11-12,SKU190,8,1183.52,147.94,0
2024-11-12,SKU191,8,1115.6,139.45,0
2024-11-12,SKU192,6,153.24,25.54,0
2024-11-12,SKU193,3,432.72,144.24,0
2024-11-12,SKU194,13,3038.88,233.76,0
2024-11-12,SKU195,12,1261.08,105.09,0
2024-11-12,SKU196,11,2615.03,237.73,0
2024-11-12,SKU197,13,3011.97,231.69,0
2024-11-12,SKU198,16,3324.38,207.77,1
2024-11-12,SKU199,15,1344.75,89.65,0
2024-11-12,SKU200,11,1108.14,100.74,0
2024-11-13,SKU001,18,4290.84,238.38,0
2024-11-13,SKU002,13,1363.05,104.85,0
2024-11-13,SKU003,12,3993.36,332.78,0
2024-11-13,SKU004,16,4109.6,256.85,0
2024-11-13,SKU005,17,815.15,47.95,0
2024-11-13,SKU006,12,2642.4,220.2,0
2024-11-13,SKU007,15,1598.25,106.55,0
2024-11-13,SKU008,3,60.42,20.14,0
2024-11-13,SKU009,9,2430.16,270.02,1
2024-11-13,SKU010,16,1137.44,71.09,0
2024-11-13,SKU011,6,294.84,49.14,0
2024-11-13,SKU012,13,2485.86,191.22,0
2024-11-13,SKU013,11,418.33,38.03,0
2024-11-13,SKU014,12,1723.8,143.65,0
2024-11-13,SKU015,12,3535.2,294.6,0
2024-11-13,SKU016,12,2702.76,225.23,0
2024-11-13,SKU017,19,703.38,37.02,0
2024-11-13,SKU018,17,968.32,56.96,0
2024-11-13,SKU019,19,3038.48,159.92,0
2024-11-13,SKU020,14,1113.28,79.52,0
2024-11-13,SKU021,9,2422.17,269.13,0
2024-11-13,SKU022,16,4605.44,287.84,0
2024-11-13,SKU023,15,1242.0,82.8,0
2024-11-13,SKU024,13,4007.12,308.24,0
2024-11-13,SKU025,14,3954.86,282.49,0
2024-11-13,SKU026,14,1785.28,127.52,0
2024-11-13,SKU027,19,2848.69,149.93,1
2024-11-13,SKU028,9,2669.31,296.59,0
2024-11-13,SKU029,9,1013.04,112.56,0
2024-11-13,SKU030,13,3667.17,282.09,0
2024-11-13,SKU031,10,662.7,66.27,0
2024-11-13,SKU032,10,2543.8,254.38,0
2024-11-13,SKU033,14,2075.64,148.26,0
2024-11-13,SKU034,15,3455.4,230.36,0
2024-11-13,SKU035,8,427.76,53.47,0
2024-11-13,SKU036,10,2935.7,293.57,0
2024-11-13,SKU037,18,3046.5,169.25,0
2024-11-13,SKU038,8,1712.16,214.02,0
2024-11-13,SKU039,13,4316.39,332.03,0
2024-11-13,SKU040,9,2408.67,267.63,0
2024-11-13,SKU041,24,3687.12,153.63,1
2024-11-13,SKU042,15,5567.1,371.14,0
2024-11-13,SKU043,10,2530.1,253.01,0
2024-11-13,SKU044,15,3847.65,256.51,0
2024-11-13,SKU045,10,765.3,76.53,0
2024-11-13,SKU046,11,3202.98,291.18,0
2024-11-13,SKU047,19,4256.02,224.0,1
2024-11-13,SKU048,15,1000.49,66.7,1
2024-11-13,SKU049,9,856.62,95.18,0
2024-11-13,SKU050,13,730.34,56.18,0
2024-11-13,SKU051,8,2144.56,268.07,0
2024-11-13,SKU052,14,4068.68,290.62,0
2024-11-13,SKU053,12,1542.48,128.54,0
2024-11-13,SKU054,16,1997.12,124.82,0
2024-11-13,SKU055,9,2623.41,291.49,0
2024-11-13,SKU056,13,3060.59,235.43,0
2024-11-13,SKU057,16,943.04,58.94,0
2024-11-13,SKU058,6,757.26,126.21,0
2024-11-13,SKU059,12,2791.92,232.66,0
2024-11-13,SKU060,14,4657.52,332.68,0
2024-11-13,SKU061,15,783.15,52.21,0
2024-11-13,SKU062,10,464.8,46.48,0
2024-11-13,SKU063,11,3264.8,296.8,0
2024-11-13,SKU064,7,2668.4,381.2,0
2024-11-13,SKU065,8,1065.12,133.14,0
2024-11-13,SKU066,9,713.07,79.23,0
2024-11-13,SKU067,7,1117.55,159.65,0
2024-11-13,SKU068,12,3146.76,262.23,0
2024-11-13,SKU069,8,316.4,39.55,0
2024-11-13,SKU070,18,981.72,54.54,0
2024-11-13,SKU071,3,711.78,237.26,0
2024-11-13,SKU072,9,753.48,83.72,0
2024-11-13,SKU073,7,326.9,46.7,0
2024-11-13,SKU074,11,425.04,38.64,0
2024-11-13,SKU075,12,771.6,64.3,0
2024-11-13,SKU076,11,906.29,82.39,0
2024-11-13,SKU077,10,1219.4,121.94,0
2024-11-13,SKU078,9,732.51,81.39,0
2024-11-13,SKU079,4,600.16,150.04,0
2024-11-13,SKU080,9,1192.32,132.48,0
2024-11-13,SKU081,17,1193.57,70.21,0
2024-11-13,SKU082,15,613.95,40.93,0
2024-11-13,SKU083,14,1688.4,120.6,0
2024-11-13,SKU084,12,3218.52,268.21,0
2024-11-13,SKU085,12,568.08,47.34,0
2024-11-13,SKU086,8,614.64,76.83,0
2024-11-13,SKU087,12,4156.8,346.4,0
2024-11-13,SKU088,4,313.44,78.36,0
2024-11-13,SKU089,13,3524.95,271.15,0
2024-11-13,SKU090,13,2677.22,205.94,0
2024-11-13,SKU091,9,987.03,109.67,0
2024-11-13,SKU092,12,1266.0,105.5,0
2024-11-13,SKU093,10,3170.8,317.08,0
2024-11-13,SKU094,14,2457.42,175.53,0
2024-11-13,SKU095,15,291.75,19.45,0
2024-11-13,SKU096,4,187.76,46.94,0
